no,topik,subtopik,soal,jawaban,contoh,konteks,Link sumber buku
656,Benda dan Sifatnya,Perubahan Benda,Apa alasan air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
657,Benda dan Sifatnya,Perubahan Benda,Apa sebab air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
658,Benda dan Sifatnya,Perubahan Benda,Mengapa air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
659,Benda dan Sifatnya,Perubahan Benda,Bagaimana penjelasan tentang apa alasan air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
660,Benda dan Sifatnya,Perubahan Benda,Apa yang dapat kamu jelaskan mengenai apa alasan air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
661,Benda dan Sifatnya,Perubahan Benda,Mengapa apa alasan air yang dipanaskan terus-menerus bisa habis penting?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
662,Benda dan Sifatnya,Perubahan Benda,Apa alasan air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
663,Benda dan Sifatnya,Perubahan Benda,Apa sebab air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
664,Benda dan Sifatnya,Perubahan Benda,Apa penyebab air yang dipanaskan terus-menerus bisa habis?,"air yang dipanaskan terus-menerus akan berubah menjadi uap air melalui proses penguapan. karena uap air lepas ke udara, lama-kelamaan air di dalam panci akan berkurang bahkan habis.","saat merebus air terlalu lama, jumlah air di panci semakin sedikit sampai akhirnya tinggal uap saja. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
665,Benda dan Sifatnya,Perubahan Benda,Apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
666,Benda dan Sifatnya,Perubahan Benda,Apa sebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
667,Benda dan Sifatnya,Perubahan Benda,Apa penyebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
668,Benda dan Sifatnya,Perubahan Benda,Bagaimana penjelasan tentang apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
669,Benda dan Sifatnya,Perubahan Benda,Apa yang dapat kamu jelaskan mengenai apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
670,Benda dan Sifatnya,Perubahan Benda,Mengapa apa alasan besi bisa berkarat penting?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
671,Benda dan Sifatnya,Perubahan Benda,Apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
672,Benda dan Sifatnya,Perubahan Benda,Apa sebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
673,Benda dan Sifatnya,Perubahan Benda,Mengapa besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara atau uap air, terutama di tempat yang lembap. karat membuat besi berubah warna menjadi hitam kecokelatan, menjadi rapuh, dan mudah patah.","paku yang disimpan di tempat lembap dalam waktu lama biasanya muncul karat di permukaannya. peristiwa ini menunjukkan bahwa benda dapat berubah wujud, bentuk, atau susunan sifatnya sesuai proses yang dialami.","benda dapat mengalami perubahan fisika atau perubahan kimia. ada perubahan yang hanya mengubah wujud atau bentuk, dan ada pula perubahan yang menghasilkan zat baru.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
674,Benda dan Sifatnya,Sifat Bahan,Apa alasan benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
675,Benda dan Sifatnya,Sifat Bahan,Apa sebab benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
676,Benda dan Sifatnya,Sifat Bahan,Apa penyebab benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
677,Benda dan Sifatnya,Sifat Bahan,Apa alasan benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
678,Benda dan Sifatnya,Sifat Bahan,Apa sebab benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
679,Benda dan Sifatnya,Sifat Bahan,Mengapa benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
680,Benda dan Sifatnya,Sifat Bahan,Dengan cara apa benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
681,Benda dan Sifatnya,Sifat Bahan,Apa proses benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
682,Benda dan Sifatnya,Sifat Bahan,Ceritakan proses benda dibuat dari bahan yang berbeda-beda?,benda dibuat dari bahan yang berbeda-beda karena setiap bahan memiliki sifat yang berbeda dan dipakai sesuai kegunaannya.,"buku dibuat dari kertas, sedangkan ember dibuat dari plastik karena keduanya punya fungsi yang berbeda.","sifat bahan menentukan apakah benda cocok dipakai untuk menulis, menampung air, atau melindungi tubuh.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
683,Benda dan Sifatnya,Sifat Bahan,Apa pengertian benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
684,Benda dan Sifatnya,Sifat Bahan,Bagaimana definisi benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
685,Benda dan Sifatnya,Sifat Bahan,Jelaskan apa itu benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
686,Benda dan Sifatnya,Sifat Bahan,Apa pengertian benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
687,Benda dan Sifatnya,Sifat Bahan,Bagaimana definisi benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
688,Benda dan Sifatnya,Sifat Bahan,Jelaskan apa itu benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
689,Benda dan Sifatnya,Sifat Bahan,Dengan cara apa benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
690,Benda dan Sifatnya,Sifat Bahan,Apa proses benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
691,Benda dan Sifatnya,Sifat Bahan,Ceritakan proses benda elastis?,benda elastis adalah benda yang dapat kembali ke bentuk semula setelah ditarik atau ditekan.,karet gelang bisa ditarik memanjang lalu kembali ke bentuk asal setelah dilepaskan.,sifat elastis membuat benda cocok untuk penggunaan yang membutuhkan kelenturan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
692,Benda dan Sifatnya,Sifat Bahan,Apa pengertian benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
693,Benda dan Sifatnya,Sifat Bahan,Bagaimana definisi benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
694,Benda dan Sifatnya,Sifat Bahan,Jelaskan apa itu benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
695,Benda dan Sifatnya,Sifat Bahan,Apa pengertian benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
696,Benda dan Sifatnya,Sifat Bahan,Bagaimana definisi benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
697,Benda dan Sifatnya,Sifat Bahan,Jelaskan apa itu benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
698,Benda dan Sifatnya,Sifat Bahan,Dengan cara apa benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
699,Benda dan Sifatnya,Sifat Bahan,Apa proses benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
700,Benda dan Sifatnya,Sifat Bahan,Ceritakan proses benda tahan air?,benda tahan air adalah benda yang tidak mudah rusak atau menyerap air saat terkena cairan.,jas hujan plastik membantu tubuh tetap kering saat hujan deras.,sifat tahan air membuat benda cocok dipakai di tempat basah atau saat hujan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
701,Benda dan Sifatnya,Perubahan Benda,Apa yang membedakan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
702,Benda dan Sifatnya,Perubahan Benda,Bagaimana perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
703,Benda dan Sifatnya,Perubahan Benda,Jelaskan perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
704,Benda dan Sifatnya,Perubahan Benda,Apa yang membedakan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
705,Benda dan Sifatnya,Perubahan Benda,Bagaimana perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
706,Benda dan Sifatnya,Perubahan Benda,Jelaskan perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
707,Benda dan Sifatnya,Perubahan Benda,Apa yang membedakan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
708,Benda dan Sifatnya,Perubahan Benda,Bagaimana perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
709,Benda dan Sifatnya,Perubahan Benda,Jelaskan perbedaan perubahan fisika dan perubahan kimia?,"perubahan fisika tidak menghasilkan zat baru, sedangkan perubahan kimia menghasilkan zat baru dan sifatnya sulit kembali seperti semula.","es yang mencair adalah perubahan fisika, sedangkan kayu yang dibakar menjadi arang adalah perubahan kimia.",kedua perubahan itu sering terjadi dalam kehidupan sehari-hari tetapi hasilnya berbeda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
710,Benda dan Sifatnya,Perubahan Benda,Apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
711,Benda dan Sifatnya,Perubahan Benda,Apa sebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
